symbol,timestamp,open,high,low,close,volume,last_updated
BNBUSDT,2026-07-10T22:59:59.999000+00:00,575.86000000,576.57000000,575.65000000,576.04000000,1009.73800000,2026-08-04T23:16:05.043750+00:00
BNBUSDT,2026-07-10T23:59:59.999000+00:00,576.05000000,576.42000000,575.16000000,575.43000000,1079.52900000,2026-08-04T23:16:05.043786+00:00
BNBUSDT,2026-07-11T00:59:59.999000+00:00,575.44000000,575.76000000,574.42000000,574.73000000,1429.64700000,2026-08-04T23:16:05.043823+00:00
BNBUSDT,2026-07-11T01:59:59.999000+00:00,574.73000000,576.07000000,573.27000000,573.32000000,1582.11400000,2026-08-04T23:16:05.043859+00:00
BNBUSDT,2026-07-11T02:59:59.999000+00:00,573.32000000,575.10000000,573.06000000,575.00000000,1289.26500000,2026-08-04T23:16:05.043894+00:00
BNBUSDT,2026-07-11T03:59:59.999000+00:00,575.01000000,576.00000000,574.15000000,574.91000000,10090.68100000,2026-08-04T23:16:05.043930+00:00
BNBUSDT,2026-07-11T04:59:59.999000+00:00,574.92000000,576.00000000,574.31000000,575.27000000,3456.66400000,2026-08-04T23:16:05.043966+00:00
BNBUSDT,2026-07-11T05:59:59.999000+00:00,575.27000000,576.33000000,574.90000000,575.23000000,3218.49800000,2026-08-04T23:16:05.044002+00:00
BNBUSDT,2026-07-11T06:59:59.999000+00:00,575.24000000,576.33000000,574.88000000,576.20000000,1938.67000000,2026-08-04T23:16:05.044038+00:00
BNBUSDT,2026-07-11T07:59:59.999000+00:00,576.21000000,577.72000000,575.99000000,576.92000000,2805.19000000,2026-08-04T23:16:05.044073+00:00
BNBUSDT,2026-07-11T08:59:59.999000+00:00,576.92000000,579.28000000,576.61000000,579.26000000,2715.18700000,2026-08-04T23:16:05.044109+00:00
BNBUSDT,2026-07-11T09:59:59.999000+00:00,579.26000000,579.84000000,577.36000000,577.72000000,2448.24900000,2026-08-04T23:16:05.044170+00:00
BNBUSDT,2026-07-11T10:59:59.999000+00:00,577.72000000,578.91000000,577.04000000,578.91000000,2546.98500000,2026-08-04T23:16:05.044207+00:00
BNBUSDT,2026-07-11T11:59:59.999000+00:00,578.90000000,579.39000000,577.76000000,579.39000000,2596.26900000,2026-08-04T23:16:05.044243+00:00
BNBUSDT,2026-07-11T12:59:59.999000+00:00,579.39000000,580.36000000,578.76000000,579.49000000,2542.18100000,2026-08-04T23:16:05.044279+00:00
BNBUSDT,2026-07-11T13:59:59.999000+00:00,579.48000000,582.18000000,579.29000000,581.21000000,3452.98000000,2026-08-04T23:16:05.044315+00:00
BNBUSDT,2026-07-11T14:59:59.999000+00:00,581.21000000,583.01000000,580.91000000,581.70000000,6564.32800000,2026-08-04T23:16:05.044351+00:00
BNBUSDT,2026-07-11T15:59:59.999000+00:00,581.71000000,582.17000000,577.81000000,579.86000000,4505.55400000,2026-08-04T23:16:05.044387+00:00
BNBUSDT,2026-07-11T16:59:59.999000+00:00,579.87000000,580.45000000,579.23000000,579.89000000,1743.10300000,2026-08-04T23:16:05.044422+00:00
BNBUSDT,2026-07-11T17:59:59.999000+00:00,579.88000000,581.18000000,579.62000000,580.66000000,1559.98900000,2026-08-04T23:16:05.044458+00:00
BNBUSDT,2026-07-11T18:59:59.999000+00:00,580.65000000,581.31000000,580.41000000,580.92000000,1155.95100000,2026-08-04T23:16:05.044494+00:00
BNBUSDT,2026-07-11T19:59:59.999000+00:00,580.93000000,581.52000000,580.29000000,580.56000000,1174.77400000,2026-08-04T23:16:05.044531+00:00
BNBUSDT,2026-07-11T20:59:59.999000+00:00,580.57000000,581.51000000,580.57000000,580.99000000,701.38200000,2026-08-04T23:16:05.044569+00:00
BNBUSDT,2026-07-11T21:59:59.999000+00:00,581.00000000,581.52000000,580.86000000,581.18000000,1118.17500000,2026-08-04T23:16:05.044605+00:00
BNBUSDT,2026-07-11T22:59:59.999000+00:00,581.18000000,582.08000000,579.73000000,580.23000000,1626.79800000,2026-08-04T23:16:05.044641+00:00
BNBUSDT,2026-07-11T23:59:59.999000+00:00,580.23000000,580.71000000,574.65000000,574.65000000,3453.70500000,2026-08-04T23:16:05.044677+00:00
BNBUSDT,2026-07-12T00:59:59.999000+00:00,574.65000000,575.28000000,570.30000000,571.29000000,4723.75900000,2026-08-04T23:16:05.044713+00:00
BNBUSDT,2026-07-12T01:59:59.999000+00:00,571.30000000,574.28000000,570.78000000,574.04000000,3131.66100000,2026-08-04T23:16:05.044749+00:00
BNBUSDT,2026-07-12T02:59:59.999000+00:00,574.05000000,574.51000000,572.93000000,574.28000000,1907.39800000,2026-08-04T23:16:05.044785+00:00
BNBUSDT,2026-07-12T03:59:59.999000+00:00,574.28000000,575.89000000,574.00000000,575.39000000,1614.12200000,2026-08-04T23:16:05.044820+00:00
BNBUSDT,2026-07-12T04:59:59.999000+00:00,575.40000000,575.89000000,573.89000000,574.40000000,2342.03700000,2026-08-04T23:16:05.044856+00:00
BNBUSDT,2026-07-12T05:59:59.999000+00:00,574.41000000,574.48000000,572.68000000,573.09000000,2458.51500000,2026-08-04T23:16:05.044892+00:00
BNBUSDT,2026-07-12T06:59:59.999000+00:00,573.09000000,573.09000000,570.13000000,571.89000000,4632.92300000,2026-08-04T23:16:05.044929+00:00
BNBUSDT,2026-07-12T07:59:59.999000+00:00,571.89000000,572.72000000,571.67000000,572.37000000,2559.96100000,2026-08-04T23:16:05.044964+00:00
BNBUSDT,2026-07-12T08:59:59.999000+00:00,572.37000000,573.99000000,572.26000000,573.69000000,5808.47100000,2026-08-04T23:16:05.045001+00:00
BNBUSDT,2026-07-12T09:59:59.999000+00:00,573.68000000,575.05000000,572.33000000,574.41000000,3697.21900000,2026-08-04T23:16:05.045037+00:00
BNBUSDT,2026-07-12T10:59:59.999000+00:00,574.41000000,574.80000000,573.73000000,574.42000000,1725.81800000,2026-08-04T23:16:05.045073+00:00
BNBUSDT,2026-07-12T11:59:59.999000+00:00,574.43000000,580.53000000,573.71000000,580.17000000,5956.98900000,2026-08-04T23:16:05.045108+00:00
BNBUSDT,2026-07-12T12:59:59.999000+00:00,580.18000000,584.63000000,580.11000000,582.30000000,10661.57000000,2026-08-04T23:16:05.045144+00:00
BNBUSDT,2026-07-12T13:59:59.999000+00:00,582.30000000,582.45000000,580.48000000,581.02000000,3931.09000000,2026-08-04T23:16:05.045180+00:00
BNBUSDT,2026-07-12T14:59:59.999000+00:00,581.02000000,582.82000000,579.36000000,581.55000000,3334.30800000,2026-08-04T23:16:05.045216+00:00
BNBUSDT,2026-07-12T15:59:59.999000+00:00,581.54000000,581.54000000,580.12000000,581.10000000,3489.15800000,2026-08-04T23:16:05.045273+00:00
BNBUSDT,2026-07-12T16:59:59.999000+00:00,581.09000000,582.07000000,580.81000000,581.12000000,2790.46000000,2026-08-04T23:16:05.045315+00:00
BNBUSDT,2026-07-12T17:59:59.999000+00:00,581.12000000,581.22000000,578.88000000,579.30000000,3972.01500000,2026-08-04T23:16:05.045353+00:00
BNBUSDT,2026-07-12T18:59:59.999000+00:00,579.30000000,579.75000000,579.05000000,579.45000000,1330.63800000,2026-08-04T23:16:05.045391+00:00
BNBUSDT,2026-07-12T19:59:59.999000+00:00,579.45000000,579.88000000,578.88000000,579.86000000,1471.06600000,2026-08-04T23:16:05.045429+00:00
BNBUSDT,2026-07-12T20:59:59.999000+00:00,579.87000000,579.96000000,578.28000000,578.84000000,2034.18300000,2026-08-04T23:16:05.045467+00:00
BNBUSDT,2026-07-12T21:59:59.999000+00:00,578.85000000,579.43000000,575.69000000,575.75000000,1964.73900000,2026-08-04T23:16:05.045505+00:00
BNBUSDT,2026-07-12T22:59:59.999000+00:00,575.75000000,575.75000000,572.89000000,574.16000000,4872.07300000,2026-08-04T23:16:05.045542+00:00
BNBUSDT,2026-07-12T23:59:59.999000+00:00,574.16000000,574.99000000,573.15000000,573.91000000,1305.87900000,2026-08-04T23:16:05.045579+00:00
BNBUSDT,2026-07-13T00:59:59.999000+00:00,573.91000000,579.89000000,573.08000000,577.93000000,4729.91100000,2026-08-04T23:16:05.045616+00:00
BNBUSDT,2026-07-13T01:59:59.999000+00:00,577.93000000,579.08000000,572.19000000,572.30000000,3585.61500000,2026-08-04T23:16:05.045653+00:00
BNBUSDT,2026-07-13T02:59:59.999000+00:00,572.31000000,573.77000000,570.87000000,572.04000000,5065.51300000,2026-08-04T23:16:05.045690+00:00
BNBUSDT,2026-07-13T03:59:59.999000+00:00,572.05000000,572.05000000,566.67000000,569.04000000,7761.95100000,2026-08-04T23:16:05.045726+00:00
BNBUSDT,2026-07-13T04:59:59.999000+00:00,569.05000000,569.63000000,567.28000000,567.31000000,2553.15900000,2026-08-04T23:16:05.045763+00:00
BNBUSDT,2026-07-13T05:59:59.999000+00:00,567.32000000,569.53000000,566.28000000,568.59000000,3718.24200000,2026-08-04T23:16:05.045799+00:00
BNBUSDT,2026-07-13T06:59:59.999000+00:00,568.60000000,569.34000000,567.69000000,568.57000000,1503.61600000,2026-08-04T23:16:05.045835+00:00
BNBUSDT,2026-07-13T07:59:59.999000+00:00,568.57000000,570.58000000,567.88000000,570.11000000,3094.07200000,2026-08-04T23:16:05.045872+00:00
BNBUSDT,2026-07-13T08:59:59.999000+00:00,570.11000000,571.10000000,569.43000000,570.37000000,3498.00800000,2026-08-04T23:16:05.045909+00:00
BNBUSDT,2026-07-13T09:59:59.999000+00:00,570.37000000,570.40000000,569.29000000,569.62000000,3286.70600000,2026-08-04T23:16:05.045946+00:00
BNBUSDT,2026-07-13T10:59:59.999000+00:00,569.62000000,570.39000000,568.45000000,569.65000000,2646.89200000,2026-08-04T23:16:05.045982+00:00
BNBUSDT,2026-07-13T11:59:59.999000+00:00,569.65000000,570.92000000,569.31000000,569.66000000,2955.44700000,2026-08-04T23:16:05.046019+00:00
BNBUSDT,2026-07-13T12:59:59.999000+00:00,569.67000000,569.77000000,567.56000000,568.41000000,2631.44200000,2026-08-04T23:16:05.046055+00:00
BNBUSDT,2026-07-13T13:59:59.999000+00:00,568.41000000,569.57000000,566.41000000,568.05000000,3483.73300000,2026-08-04T23:16:05.046092+00:00
BNBUSDT,2026-07-13T14:59:59.999000+00:00,568.06000000,570.73000000,565.61000000,570.70000000,5148.81300000,2026-08-04T23:16:05.046129+00:00
BNBUSDT,2026-07-13T15:59:59.999000+00:00,570.71000000,571.78000000,568.31000000,568.72000000,2479.32300000,2026-08-04T23:16:05.046166+00:00
BNBUSDT,2026-07-13T16:59:59.999000+00:00,568.72000000,568.88000000,565.67000000,566.07000000,2806.81200000,2026-08-04T23:16:05.046202+00:00
BNBUSDT,2026-07-13T17:59:59.999000+00:00,566.07000000,566.70000000,562.40000000,562.62000000,3718.62900000,2026-08-04T23:16:05.046238+00:00
BNBUSDT,2026-07-13T18:59:59.999000+00:00,562.62000000,565.33000000,562.37000000,564.44000000,3059.84200000,2026-08-04T23:16:05.046275+00:00
BNBUSDT,2026-07-13T19:59:59.999000+00:00,564.44000000,566.35000000,564.04000000,566.29000000,2431.99200000,2026-08-04T23:16:05.046311+00:00
BNBUSDT,2026-07-13T20:59:59.999000+00:00,566.29000000,566.70000000,564.45000000,565.34000000,1830.03000000,2026-08-04T23:16:05.046369+00:00
BNBUSDT,2026-07-13T21:59:59.999000+00:00,565.35000000,565.59000000,563.31000000,564.86000000,2072.81500000,2026-08-04T23:16:05.046404+00:00
BNBUSDT,2026-07-13T22:59:59.999000+00:00,564.86000000,566.64000000,564.69000000,565.31000000,1036.45800000,2026-08-04T23:16:05.046439+00:00
BNBUSDT,2026-07-13T23:59:59.999000+00:00,565.31000000,567.50000000,565.09000000,567.49000000,1626.10200000,2026-08-04T23:16:05.046474+00:00
BNBUSDT,2026-07-14T00:59:59.999000+00:00,567.50000000,569.90000000,566.74000000,569.28000000,2561.08300000,2026-08-04T23:16:05.046508+00:00
BNBUSDT,2026-07-14T01:59:59.999000+00:00,569.27000000,570.57000000,568.61000000,569.95000000,2594.72000000,2026-08-04T23:16:05.046543+00:00
BNBUSDT,2026-07-14T02:59:59.999000+00:00,569.95000000,570.42000000,567.57000000,570.00000000,3181.58800000,2026-08-04T23:16:05.046577+00:00
BNBUSDT,2026-07-14T03:59:59.999000+00:00,570.00000000,570.54000000,568.02000000,569.98000000,3562.60100000,2026-08-04T23:16:05.046612+00:00
BNBUSDT,2026-07-14T04:59:59.999000+00:00,569.99000000,571.50000000,569.81000000,571.16000000,4747.84900000,2026-08-04T23:16:05.046646+00:00
BNBUSDT,2026-07-14T05:59:59.999000+00:00,571.17000000,571.68000000,570.00000000,570.45000000,3889.63700000,2026-08-04T23:16:05.046680+00:00
BNBUSDT,2026-07-14T06:59:59.999000+00:00,570.44000000,570.45000000,568.93000000,569.28000000,2513.92400000,2026-08-04T23:16:05.046715+00:00
BNBUSDT,2026-07-14T07:59:59.999000+00:00,569.29000000,570.46000000,568.93000000,570.15000000,2227.67700000,2026-08-04T23:16:05.046750+00:00
BNBUSDT,2026-07-14T08:59:59.999000+00:00,570.16000000,571.74000000,569.14000000,570.68000000,2904.44100000,2026-08-04T23:16:05.046785+00:00
BNBUSDT,2026-07-14T09:59:59.999000+00:00,570.68000000,571.24000000,569.48000000,569.99000000,2814.80700000,2026-08-04T23:16:05.046819+00:00
BNBUSDT,2026-07-14T10:59:59.999000+00:00,569.99000000,571.18000000,569.32000000,570.95000000,3489.78200000,2026-08-04T23:16:05.046854+00:00
BNBUSDT,2026-07-14T11:59:59.999000+00:00,570.96000000,571.46000000,570.45000000,570.96000000,3113.98900000,2026-08-04T23:16:05.046888+00:00
BNBUSDT,2026-07-14T12:59:59.999000+00:00,570.96000000,577.94000000,570.21000000,577.41000000,13080.21200000,2026-08-04T23:16:05.046923+00:00
BNBUSDT,2026-07-14T13:59:59.999000+00:00,577.42000000,582.00000000,576.24000000,578.97000000,18673.09600000,2026-08-04T23:16:05.046957+00:00
BNBUSDT,2026-07-14T14:59:59.999000+00:00,578.97000000,582.29000000,577.57000000,581.48000000,12856.06100000,2026-08-04T23:16:05.046992+00:00
BNBUSDT,2026-07-14T15:59:59.999000+00:00,581.48000000,584.64000000,581.09000000,582.87000000,9581.24700000,2026-08-04T23:16:05.047026+00:00
BNBUSDT,2026-07-14T16:59:59.999000+00:00,582.87000000,583.41000000,581.54000000,581.63000000,5159.05600000,2026-08-04T23:16:05.047061+00:00
BNBUSDT,2026-07-14T17:59:59.999000+00:00,581.63000000,581.67000000,579.10000000,580.84000000,9200.64000000,2026-08-04T23:16:05.047096+00:00
BNBUSDT,2026-07-14T18:59:59.999000+00:00,580.85000000,581.12000000,579.70000000,579.89000000,2747.31400000,2026-08-04T23:16:05.047131+00:00
BNBUSDT,2026-07-14T19:59:59.999000+00:00,579.88000000,581.56000000,579.88000000,580.64000000,2705.63400000,2026-08-04T23:16:05.047166+00:00
BNBUSDT,2026-07-14T20:59:59.999000+00:00,580.65000000,580.97000000,579.50000000,579.90000000,1894.47400000,2026-08-04T23:16:05.047200+00:00
BNBUSDT,2026-07-14T21:59:59.999000+00:00,579.91000000,581.25000000,579.56000000,580.68000000,1490.11700000,2026-08-04T23:16:05.047235+00:00
BNBUSDT,2026-07-14T22:59:59.999000+00:00,580.68000000,582.91000000,579.27000000,581.67000000,4001.90100000,2026-08-04T23:16:05.047269+00:00
BNBUSDT,2026-07-14T23:59:59.999000+00:00,581.75000000,582.90000000,581.11000000,581.87000000,4243.33600000,2026-08-04T23:16:05.047347+00:00
BNBUSDT,2026-07-15T00:59:59.999000+00:00,581.88000000,583.17000000,581.44000000,582.22000000,4543.82600000,2026-08-04T23:16:05.047409+00:00
BNBUSDT,2026-07-15T01:59:59.999000+00:00,582.23000000,582.23000000,579.95000000,580.09000000,3751.02200000,2026-08-04T23:16:05.047513+00:00
BNBUSDT,2026-07-15T02:59:59.999000+00:00,580.08000000,581.11000000,579.20000000,579.94000000,3220.09800000,2026-08-04T23:16:05.047573+00:00
BNBUSDT,2026-07-15T03:59:59.999000+00:00,579.95000000,581.29000000,579.67000000,580.71000000,3290.73500000,2026-08-04T23:16:05.047621+00:00
BNBUSDT,2026-07-15T04:59:59.999000+00:00,580.72000000,581.24000000,577.29000000,579.66000000,3858.44400000,2026-08-04T23:16:05.047666+00:00
BNBUSDT,2026-07-15T05:59:59.999000+00:00,579.67000000,580.77000000,578.71000000,580.60000000,3261.53800000,2026-08-04T23:16:05.047711+00:00
BNBUSDT,2026-07-15T06:59:59.999000+00:00,580.60000000,582.28000000,579.78000000,579.78000000,3779.46100000,2026-08-04T23:16:05.047756+00:00
BNBUSDT,2026-07-15T07:59:59.999000+00:00,579.79000000,580.19000000,576.49000000,576.49000000,9743.30000000,2026-08-04T23:16:05.047879+00:00
BNBUSDT,2026-07-15T08:59:59.999000+00:00,576.50000000,577.70000000,575.80000000,577.13000000,5287.45300000,2026-08-04T23:16:05.047950+00:00
BNBUSDT,2026-07-15T09:59:59.999000+00:00,577.12000000,577.98000000,576.56000000,577.14000000,4011.44300000,2026-08-04T23:16:05.047992+00:00
BNBUSDT,2026-07-15T10:59:59.999000+00:00,577.14000000,578.86000000,576.99000000,578.82000000,5247.95300000,2026-08-04T23:16:05.048032+00:00
BNBUSDT,2026-07-15T11:59:59.999000+00:00,578.82000000,579.10000000,577.83000000,579.01000000,3709.24100000,2026-08-04T23:16:05.048070+00:00
BNBUSDT,2026-07-15T12:59:59.999000+00:00,579.02000000,584.52000000,577.22000000,582.59000000,9320.89300000,2026-08-04T23:16:05.048108+00:00
BNBUSDT,2026-07-15T13:59:59.999000+00:00,582.60000000,585.30000000,580.99000000,582.47000000,12170.85400000,2026-08-04T23:16:05.048146+00:00
BNBUSDT,2026-07-15T14:59:59.999000+00:00,582.48000000,583.72000000,580.21000000,581.62000000,6402.89600000,2026-08-04T23:16:05.048184+00:00
BNBUSDT,2026-07-15T15:59:59.999000+00:00,581.62000000,582.33000000,580.40000000,581.73000000,6796.06200000,2026-08-04T23:16:05.048222+00:00
BNBUSDT,2026-07-15T16:59:59.999000+00:00,581.74000000,581.79000000,576.63000000,578.64000000,7227.60800000,2026-08-04T23:16:05.048260+00:00
BNBUSDT,2026-07-15T17:59:59.999000+00:00,578.65000000,580.83000000,578.35000000,580.09000000,3701.86000000,2026-08-04T23:16:05.048299+00:00
BNBUSDT,2026-07-15T18:59:59.999000+00:00,580.10000000,581.91000000,579.51000000,579.74000000,2267.16900000,2026-08-04T23:16:05.048337+00:00
BNBUSDT,2026-07-15T19:59:59.999000+00:00,579.75000000,580.37000000,578.55000000,579.48000000,1732.74400000,2026-08-04T23:16:05.048375+00:00
BNBUSDT,2026-07-15T20:59:59.999000+00:00,579.50000000,581.32000000,579.30000000,580.78000000,1734.46400000,2026-08-04T23:16:05.048415+00:00
BNBUSDT,2026-07-15T21:59:59.999000+00:00,580.78000000,581.49000000,580.48000000,581.09000000,2571.61600000,2026-08-04T23:16:05.048453+00:00
BNBUSDT,2026-07-15T22:59:59.999000+00:00,581.10000000,581.97000000,580.53000000,581.06000000,2800.78400000,2026-08-04T23:16:05.048491+00:00
BNBUSDT,2026-07-15T23:59:59.999000+00:00,581.07000000,581.66000000,579.90000000,580.55000000,2464.39300000,2026-08-04T23:16:05.048528+00:00
BNBUSDT,2026-07-16T00:59:59.999000+00:00,580.56000000,582.40000000,578.00000000,579.51000000,5371.39300000,2026-08-04T23:16:05.048566+00:00
BNBUSDT,2026-07-16T01:59:59.999000+00:00,579.51000000,580.49000000,577.85000000,579.91000000,4703.79900000,2026-08-04T23:16:05.048603+00:00
BNBUSDT,2026-07-16T02:59:59.999000+00:00,579.91000000,580.68000000,579.45000000,580.36000000,1819.51900000,2026-08-04T23:16:05.048640+00:00
BNBUSDT,2026-07-16T03:59:59.999000+00:00,580.36000000,581.52000000,580.15000000,581.46000000,2839.04900000,2026-08-04T23:16:05.048676+00:00
BNBUSDT,2026-07-16T04:59:59.999000+00:00,581.47000000,582.25000000,580.53000000,580.76000000,2044.48200000,2026-08-04T23:16:05.048713+00:00
BNBUSDT,2026-07-16T05:59:59.999000+00:00,580.76000000,585.87000000,580.76000000,583.60000000,6071.44900000,2026-08-04T23:16:05.048754+00:00
BNBUSDT,2026-07-16T06:59:59.999000+00:00,583.61000000,584.64000000,581.63000000,582.97000000,2783.55100000,2026-08-04T23:16:05.048814+00:00
BNBUSDT,2026-07-16T07:59:59.999000+00:00,582.98000000,583.12000000,578.88000000,579.86000000,3294.06700000,2026-08-04T23:16:05.048851+00:00
BNBUSDT,2026-07-16T08:59:59.999000+00:00,579.86000000,580.07000000,574.57000000,577.01000000,6999.32200000,2026-08-04T23:16:05.048887+00:00
BNBUSDT,2026-07-16T09:59:59.999000+00:00,577.01000000,578.09000000,576.70000000,577.58000000,2926.16400000,2026-08-04T23:16:05.048924+00:00
BNBUSDT,2026-07-16T10:59:59.999000+00:00,577.58000000,578.25000000,577.20000000,577.61000000,2139.31700000,2026-08-04T23:16:05.048964+00:00
BNBUSDT,2026-07-16T11:59:59.999000+00:00,577.61000000,578.48000000,576.31000000,578.09000000,2438.10000000,2026-08-04T23:16:05.049000+00:00
BNBUSDT,2026-07-16T12:59:59.999000+00:00,578.09000000,578.09000000,575.66000000,576.68000000,2939.10900000,2026-08-04T23:16:05.049037+00:00
BNBUSDT,2026-07-16T13:59:59.999000+00:00,576.67000000,579.57000000,576.15000000,578.31000000,2921.51400000,2026-08-04T23:16:05.049073+00:00
BNBUSDT,2026-07-16T14:59:59.999000+00:00,578.31000000,581.21000000,578.00000000,579.80000000,3962.75600000,2026-08-04T23:16:05.049110+00:00
BNBUSDT,2026-07-16T15:59:59.999000+00:00,579.80000000,580.97000000,577.15000000,579.48000000,5413.22000000,2026-08-04T23:16:05.049150+00:00
BNBUSDT,2026-07-16T16:59:59.999000+00:00,579.49000000,579.56000000,576.81000000,576.98000000,6944.99200000,2026-08-04T23:16:05.049186+00:00
BNBUSDT,2026-07-16T17:59:59.999000+00:00,576.99000000,576.99000000,574.28000000,575.22000000,5908.67500000,2026-08-04T23:16:05.049222+00:00
BNBUSDT,2026-07-16T18:59:59.999000+00:00,575.23000000,576.65000000,575.00000000,576.07000000,2735.85300000,2026-08-04T23:16:05.049258+00:00
BNBUSDT,2026-07-16T19:59:59.999000+00:00,576.07000000,576.38000000,575.16000000,575.80000000,2547.41000000,2026-08-04T23:16:05.049295+00:00
BNBUSDT,2026-07-16T20:59:59.999000+00:00,575.81000000,576.00000000,574.74000000,574.85000000,2260.38800000,2026-08-04T23:16:05.049332+00:00
BNBUSDT,2026-07-16T21:59:59.999000+00:00,574.85000000,576.86000000,574.68000000,576.23000000,1589.09500000,2026-08-04T23:16:05.049368+00:00
BNBUSDT,2026-07-16T22:59:59.999000+00:00,576.23000000,577.00000000,573.58000000,573.69000000,2322.84800000,2026-08-04T23:16:05.049405+00:00
BNBUSDT,2026-07-16T23:59:59.999000+00:00,573.70000000,573.91000000,571.69000000,572.45000000,3373.17100000,2026-08-04T23:16:05.049441+00:00
BNBUSDT,2026-07-17T00:59:59.999000+00:00,572.45000000,573.88000000,570.65000000,573.88000000,5360.26800000,2026-08-04T23:16:05.049478+00:00
BNBUSDT,2026-07-17T01:59:59.999000+00:00,573.88000000,574.84000000,571.21000000,571.62000000,3840.66500000,2026-08-04T23:16:05.049514+00:00
BNBUSDT,2026-07-17T02:59:59.999000+00:00,571.61000000,572.43000000,570.32000000,570.94000000,3726.98100000,2026-08-04T23:16:05.049551+00:00
BNBUSDT,2026-07-17T03:59:59.999000+00:00,570.94000000,573.47000000,570.69000000,572.36000000,4012.31200000,2026-08-04T23:16:05.049587+00:00
BNBUSDT,2026-07-17T04:59:59.999000+00:00,572.37000000,572.74000000,570.42000000,571.93000000,3042.19900000,2026-08-04T23:16:05.049623+00:00
BNBUSDT,2026-07-17T05:59:59.999000+00:00,571.94000000,571.94000000,567.27000000,567.80000000,8126.65100000,2026-08-04T23:16:05.049660+00:00
BNBUSDT,2026-07-17T06:59:59.999000+00:00,567.80000000,570.00000000,567.32000000,570.00000000,3952.69300000,2026-08-04T23:16:05.049696+00:00
BNBUSDT,2026-07-17T07:59:59.999000+00:00,570.00000000,570.15000000,566.00000000,566.00000000,5099.31700000,2026-08-04T23:16:05.049732+00:00
BNBUSDT,2026-07-17T08:59:59.999000+00:00,566.01000000,566.01000000,562.86000000,564.64000000,8083.40100000,2026-08-04T23:16:05.049769+00:00
BNBUSDT,2026-07-17T09:59:59.999000+00:00,564.64000000,565.61000000,564.17000000,564.36000000,10477.20600000,2026-08-04T23:16:05.049806+00:00
BNBUSDT,2026-07-17T10:59:59.999000+00:00,564.36000000,565.59000000,563.81000000,564.19000000,14166.86500000,2026-08-04T23:16:05.049842+00:00
BNBUSDT,2026-07-17T11:59:59.999000+00:00,564.18000000,564.82000000,563.00000000,564.78000000,16345.03900000,2026-08-04T23:16:05.049879+00:00
BNBUSDT,2026-07-17T12:59:59.999000+00:00,564.78000000,565.13000000,561.27000000,561.37000000,11933.67100000,2026-08-04T23:16:05.049940+00:00
BNBUSDT,2026-07-17T13:59:59.999000+00:00,561.38000000,561.38000000,555.59000000,560.54000000,13436.46600000,2026-08-04T23:16:05.049977+00:00
BNBUSDT,2026-07-17T14:59:59.999000+00:00,560.54000000,563.06000000,560.28000000,561.86000000,4624.29000000,2026-08-04T23:16:05.050013+00:00
BNBUSDT,2026-07-17T15:59:59.999000+00:00,561.87000000,562.97000000,559.29000000,562.97000000,5495.52100000,2026-08-04T23:16:05.050050+00:00
BNBUSDT,2026-07-17T16:59:59.999000+00:00,562.97000000,565.02000000,562.19000000,564.19000000,5805.25100000,2026-08-04T23:16:05.050086+00:00
BNBUSDT,2026-07-17T17:59:59.999000+00:00,564.20000000,567.77000000,564.19000000,566.19000000,6074.92400000,2026-08-04T23:16:05.050122+00:00
BNBUSDT,2026-07-17T18:59:59.999000+00:00,566.20000000,568.00000000,565.82000000,567.31000000,2479.93000000,2026-08-04T23:16:05.050159+00:00
BNBUSDT,2026-07-17T19:59:59.999000+00:00,567.31000000,568.05000000,565.66000000,568.05000000,1861.42300000,2026-08-04T23:16:05.050198+00:00
BNBUSDT,2026-07-17T20:59:59.999000+00:00,568.05000000,568.30000000,567.03000000,567.85000000,1464.56900000,2026-08-04T23:16:05.050234+00:00
BNBUSDT,2026-07-17T21:59:59.999000+00:00,567.85000000,569.16000000,567.84000000,568.62000000,1146.80300000,2026-08-04T23:16:05.050271+00:00
BNBUSDT,2026-07-17T22:59:59.999000+00:00,568.62000000,568.78000000,567.13000000,567.51000000,1103.38800000,2026-08-04T23:16:05.050307+00:00
BNBUSDT,2026-07-17T23:59:59.999000+00:00,567.51000000,568.61000000,566.62000000,568.09000000,1005.35800000,2026-08-04T23:16:05.050343+00:00
BNBUSDT,2026-07-18T00:59:59.999000+00:00,568.09000000,569.21000000,567.51000000,567.87000000,1664.39200000,2026-08-04T23:16:05.050380+00:00
BNBUSDT,2026-07-18T01:59:59.999000+00:00,567.87000000,567.87000000,566.66000000,566.82000000,1693.02700000,2026-08-04T23:16:05.050416+00:00
BNBUSDT,2026-07-18T02:59:59.999000+00:00,566.82000000,568.40000000,566.25000000,567.79000000,3605.48500000,2026-08-04T23:16:05.050453+00:00
BNBUSDT,2026-07-18T03:59:59.999000+00:00,567.79000000,568.85000000,567.74000000,568.39000000,4641.19200000,2026-08-04T23:16:05.050492+00:00
BNBUSDT,2026-07-18T04:59:59.999000+00:00,568.39000000,568.43000000,566.92000000,567.19000000,2619.80400000,2026-08-04T23:16:05.050531+00:00
BNBUSDT,2026-07-18T05:59:59.999000+00:00,567.20000000,567.67000000,566.92000000,567.67000000,5055.17900000,2026-08-04T23:16:05.050567+00:00
